Property_ID,City,Locality,Locality_Tier,BHK,Carpet_Area_SqFt,Builtup_Area_SqFt,Possession_Status,RERA_Approved,Vastu_Compliance,Furnishing_Status,Metro_Proximity,Floor_Number,Total_Floors,Gated_Community,Power_Backup,Clubhouse,Reserved_Parking_Slots,Property_Age_Yrs,SalePrice_INR
2489,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,3,1828,2467,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),4,22,1,1,1,2,2,53720000.0
2490,Bengaluru,HSR Layout / Whitefield,Mid-Tier,4,2388,3177,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),3,4,1,1,0,1,30,24460000.0
2491,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,2,937,1200,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),1,7,1,1,0,2,2,67790000.0
2492,Bengaluru,HSR Layout / Whitefield,Mid-Tier,3,1987,2484,New Launch,1,Full Vastu,Unfurnished,Walkable (<500m),6,7,1,0,0,1,5,20710000.0
2493,Mumbai,Thane West,Suburban,2,1024,1381,Under Construction,0,Partial Vastu,Unfurnished,Near (1-2 km),26,35,0,1,1,2,0,15020000.0
2494,Mumbai,Thane West,Suburban,2,903,1244,Ready to Move,1,Partial Vastu,Fully Furnished,Distant (>3 km),4,4,1,1,0,1,20,13180000.0
2495,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,746,1011,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),12,22,1,1,1,1,12,14020000.0
2496,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1006,1318,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),1,7,1,1,1,1,2,34200000.0
2497,Delhi NCR,Noida Sector 62,Suburban,2,1068,1460,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),3,12,1,1,1,0,2,12850000.0
2498,Bengaluru,Electronic City,Suburban,3,1403,1829,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),16,35,1,0,0,2,2,11140000.0
2499,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,991,1306,Under Construction,1,Partial Vastu,Unfurnished,Near (1-2 km),10,12,0,1,0,1,2,15430000.0
2500,Pune,Baner / Viman Nagar,Mid-Tier,3,1465,1922,Ready to Move,1,Partial Vastu,Semi-Furnished,Distant (>3 km),7,7,1,1,0,2,2,14250000.0
2501,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,923,1207,Under Construction,1,Full Vastu,Fully Furnished,Walkable (<500m),1,7,1,1,1,1,30,22170000.0
2502,Delhi NCR,Noida Sector 62,Suburban,1,325,439,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),33,35,1,1,1,1,8,4410000.0
2503,Mumbai,Navi Mumbai (Kharghar),Emerging,2,918,1210,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),10,12,1,1,1,1,2,10900000.0
2504,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,2,1088,1405,Ready to Move,0,Full Vastu,Semi-Furnished,Near (1-2 km),9,12,1,1,1,0,30,25390000.0
2505,Bengaluru,Electronic City,Suburban,2,860,1104,New Launch,1,Full Vastu,Unfurnished,Near (1-2 km),7,12,1,1,1,2,0,7710000.0
2506,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,957,1201,Under Construction,0,Full Vastu,Fully Furnished,Near (1-2 km),10,12,0,1,0,1,2,11600000.0
2507,Delhi NCR,Dwarka Expressway,Emerging,2,842,1116,Ready to Move,1,Full Vastu,Fully Furnished,Near (1-2 km),6,7,1,1,1,3,5,8050000.0
2508,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,1001,1281,Under Construction,1,Full Vastu,Fully Furnished,Near (1-2 km),4,12,1,0,0,1,0,17980000.0
2509,Delhi NCR,Noida Sector 62,Suburban,2,919,1166,New Launch,1,Full Vastu,Semi-Furnished,Distant (>3 km),11,22,0,1,0,2,0,8250000.0
2510,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,2,816,1089,Ready to Move,0,Partial Vastu,Semi-Furnished,Near (1-2 km),4,7,1,1,1,1,2,17590000.0
2511,Pune,Kalyani Nagar / Prabhat Road,Upscale,1,623,834,Ready to Move,0,Full Vastu,Unfurnished,Walkable (<500m),22,22,1,1,0,1,8,9390000.0
2512,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,4,2734,3685,New Launch,1,Full Vastu,Semi-Furnished,Near (1-2 km),11,22,0,1,1,1,20,69430000.0
2513,Chennai,GST Road (Tambaram),Emerging,3,1409,1853,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),2,35,1,1,1,2,5,8550000.0
2514,Mumbai,Thane West,Suburban,3,1665,2275,Ready to Move,1,Full Vastu,Fully Furnished,Near (1-2 km),5,7,1,1,1,2,5,35710000.0
2515,Mumbai,Thane West,Suburban,1,561,770,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),7,7,1,1,0,1,5,10280000.0
2516,Mumbai,Thane West,Suburban,3,1699,2302,Ready to Move,1,Partial Vastu,Fully Furnished,Walkable (<500m),22,22,1,1,0,1,2,34150000.0
2517,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,3,1156,1541,Ready to Move,1,Non-Vastu,Fully Furnished,Near (1-2 km),3,7,1,1,1,1,12,48560000.0
2518,Pune,Kalyani Nagar / Prabhat Road,Upscale,3,1784,2300,New Launch,0,Partial Vastu,Fully Furnished,Near (1-2 km),3,4,1,1,1,1,5,21820000.0
2519,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,1,475,654,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),5,22,1,1,1,3,0,37640000.0
2520,Chennai,Nungambakkam / Anna Nagar,Upscale,3,1466,1885,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),5,7,1,0,1,1,0,24660000.0
2521,Mumbai,Bandra West / BKC,Upscale,3,2163,2761,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),8,12,1,1,1,1,30,91660000.0
2522,Chennai,Velachery / Adyar,Mid-Tier,2,993,1298,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),11,12,1,1,1,1,0,15360000.0
2523,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1460,1836,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),21,22,1,1,0,1,20,29470000.0
2524,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,2,635,875,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),4,7,1,1,0,2,0,47860000.0
2525,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1148,1523,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),35,35,1,1,1,1,5,36430000.0
2526,Bengaluru,Koramangala / Sadashivnagar,Upscale,1,415,549,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),9,12,1,1,1,0,2,7150000.0
2527,Bengaluru,Yelahanka / Devanahalli,Emerging,3,1316,1757,Ready to Move,0,Full Vastu,Semi-Furnished,Walkable (<500m),11,12,1,1,0,1,12,7930000.0
2528,Bengaluru,HSR Layout / Whitefield,Mid-Tier,1,494,649,Ready to Move,1,Non-Vastu,Fully Furnished,Near (1-2 km),3,7,0,1,1,1,5,6630000.0
2529,Pune,Hinjawadi Phase 3,Emerging,2,1151,1444,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),2,7,0,1,1,1,0,6180000.0
2530,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,1060,1409,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),6,12,1,1,1,0,2,22220000.0
2531,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,927,1245,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),8,12,0,1,0,0,2,15390000.0
2532,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,1,544,709,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),17,35,1,1,1,1,12,9970000.0
2533,Hyderabad,Banjara Hills / Gachibowli,Upscale,3,1410,1901,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),8,12,1,1,1,1,8,22380000.0
2534,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1582,2024,Ready to Move,1,Non-Vastu,Unfurnished,Near (1-2 km),1,12,1,1,1,1,12,24400000.0
2535,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,960,1228,Ready to Move,0,Full Vastu,Fully Furnished,Near (1-2 km),9,12,1,1,1,1,0,19290000.0
2536,Mumbai,Bandra West / BKC,Upscale,1,595,756,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),8,22,1,1,1,0,5,25810000.0
2537,Mumbai,Bandra West / BKC,Upscale,1,595,773,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),6,12,1,1,1,0,30,20630000.0
2538,Hyderabad,Banjara Hills / Gachibowli,Upscale,3,1664,2263,Under Construction,0,Full Vastu,Semi-Furnished,Walkable (<500m),7,7,1,1,1,0,8,23620000.0
2539,Mumbai,Andheri West / Powai,Mid-Tier,2,898,1219,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),18,22,0,1,1,1,0,21270000.0
2540,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,2,1055,1371,Ready to Move,1,Non-Vastu,Semi-Furnished,Near (1-2 km),9,12,0,1,1,1,8,38920000.0
2541,Hyderabad,Banjara Hills / Gachibowli,Upscale,1,512,679,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),8,12,1,1,0,2,8,8760000.0
2542,Mumbai,Thane West,Suburban,3,1298,1744,Under Construction,0,Full Vastu,Fully Furnished,Near (1-2 km),4,12,1,1,1,1,5,20270000.0
2543,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1456,1866,Under Construction,1,Full Vastu,Unfurnished,Distant (>3 km),18,22,1,1,0,1,0,34040000.0
2544,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1569,1996,Under Construction,0,Partial Vastu,Unfurnished,Walkable (<500m),5,7,1,1,1,1,0,23820000.0
2545,Kolkata,EM Bypass,Suburban,3,1761,2424,Ready to Move,1,Partial Vastu,Unfurnished,Distant (>3 km),2,4,0,1,1,1,20,7910000.0
2546,Delhi NCR,South Delhi (Vasant Vihar),Upscale,1,505,672,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),15,22,0,1,1,2,2,14410000.0
2547,Pune,Koregaon Park,Prime / Ultra-Luxury,1,425,585,New Launch,1,Full Vastu,Unfurnished,Walkable (<500m),2,4,0,1,1,2,2,9010000.0
2548,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,1,524,678,Under Construction,1,Full Vastu,Unfurnished,Walkable (<500m),1,22,1,1,1,0,8,10150000.0
2549,Mumbai,Bandra West / BKC,Upscale,2,966,1296,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),3,4,0,1,1,1,8,38120000.0
2550,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,1,534,683,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),1,12,1,0,1,1,20,9320000.0
2551,Chennai,OMR (Perungudi),Suburban,2,1081,1388,Under Construction,1,Full Vastu,Unfurnished,Distant (>3 km),3,4,1,1,1,2,0,6390000.0
2552,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1095,1442,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),6,12,1,1,0,1,8,31350000.0
2553,Pune,Baner / Viman Nagar,Mid-Tier,4,2186,2823,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),5,12,0,0,1,0,0,28900000.0
2554,Pune,Baner / Viman Nagar,Mid-Tier,3,1406,1788,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),4,7,0,1,1,1,0,16220000.0
2555,Mumbai,Bandra West / BKC,Upscale,3,1308,1680,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),10,12,1,1,1,1,0,60980000.0
2556,Mumbai,Andheri West / Powai,Mid-Tier,3,1712,2148,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),3,35,1,1,1,1,5,46430000.0
2557,Delhi NCR,South Delhi (Vasant Vihar),Upscale,1,633,849,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),6,12,0,1,0,2,8,19070000.0
2558,Bengaluru,HSR Layout / Whitefield,Mid-Tier,3,1476,1939,Under Construction,1,Non-Vastu,Semi-Furnished,Near (1-2 km),20,22,1,0,1,0,2,17240000.0
2559,Pune,Koregaon Park,Prime / Ultra-Luxury,2,915,1155,New Launch,1,Partial Vastu,Unfurnished,Near (1-2 km),14,35,1,0,1,2,0,19950000.0
2560,Chennai,Velachery / Adyar,Mid-Tier,3,1891,2406,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),28,50,1,0,0,2,5,19140000.0
2561,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,1022,1291,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),4,35,1,0,1,2,0,22330000.0
2562,Mumbai,Thane West,Suburban,5,4048,5382,Under Construction,1,Full Vastu,Fully Furnished,Near (1-2 km),7,7,0,1,1,1,0,65980000.0
2563,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,2,780,985,Under Construction,0,Full Vastu,Semi-Furnished,Walkable (<500m),17,50,1,1,0,1,5,16630000.0
2564,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,1046,1410,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),5,22,1,1,1,0,2,16390000.0
2565,Pune,Baner / Viman Nagar,Mid-Tier,4,2065,2587,Ready to Move,1,Partial Vastu,Fully Furnished,Near (1-2 km),6,22,1,1,1,2,5,26070000.0
2566,Bengaluru,HSR Layout / Whitefield,Mid-Tier,1,431,553,Ready to Move,1,Partial Vastu,Fully Furnished,Distant (>3 km),2,4,1,1,1,1,5,5590000.0
2567,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1469,2006,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),8,35,1,1,0,0,0,23940000.0
2568,Mumbai,Andheri West / Powai,Mid-Tier,3,1413,1898,New Launch,1,Full Vastu,Semi-Furnished,Near (1-2 km),3,22,0,0,0,1,12,37530000.0
2569,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1498,1887,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),22,22,1,1,1,1,5,28360000.0
2570,Bengaluru,Electronic City,Suburban,4,1881,2552,New Launch,1,Full Vastu,Unfurnished,Walkable (<500m),4,4,0,1,1,1,0,14120000.0
2571,Delhi NCR,South Delhi (Vasant Vihar),Upscale,4,2745,3607,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),1,7,0,1,1,1,5,80120000.0
2572,Mumbai,Andheri West / Powai,Mid-Tier,1,607,826,New Launch,1,Full Vastu,Fully Furnished,Walkable (<500m),25,50,1,1,1,1,5,17280000.0
2573,Hyderabad,Miyapur / Kukatpally,Suburban,3,1097,1457,Under Construction,1,Non-Vastu,Semi-Furnished,Walkable (<500m),4,12,1,1,1,1,8,6510000.0
2574,Pune,Hinjawadi Phase 3,Emerging,3,1777,2379,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),11,12,1,1,1,1,8,8780000.0
2575,Mumbai,Thane West,Suburban,3,1361,1877,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),5,22,1,1,0,1,20,20730000.0
2576,Mumbai,Bandra West / BKC,Upscale,1,586,750,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),3,4,1,1,1,0,30,19670000.0
2577,Mumbai,Bandra West / BKC,Upscale,3,1534,2042,Ready to Move,1,Non-Vastu,Semi-Furnished,Near (1-2 km),4,12,1,1,1,1,5,61050000.0
2578,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,5,3816,4998,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),9,12,1,1,0,0,5,67090000.0
2579,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,4,2333,2928,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),7,7,1,1,1,2,0,51720000.0
2580,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,1122,1405,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),7,7,1,1,1,1,12,22010000.0
2581,Mumbai,Andheri West / Powai,Mid-Tier,1,423,535,Under Construction,1,Full Vastu,Fully Furnished,Walkable (<500m),3,7,1,1,1,1,0,14790000.0
2582,Bengaluru,Electronic City,Suburban,2,1036,1382,Under Construction,1,Partial Vastu,Fully Furnished,Walkable (<500m),7,7,1,0,1,1,5,8180000.0
2583,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1806,2391,Ready to Move,1,Non-Vastu,Unfurnished,Near (1-2 km),3,12,1,1,1,1,0,50970000.0
2584,Delhi NCR,Noida Sector 62,Suburban,3,1716,2268,Under Construction,1,Full Vastu,Fully Furnished,Walkable (<500m),16,35,1,0,1,1,2,19680000.0
2585,Kolkata,New Town Action Area 1,Mid-Tier,2,1281,1607,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),7,12,1,1,1,1,0,12190000.0
2586,Mumbai,Bandra West / BKC,Upscale,1,478,627,New Launch,1,Full Vastu,Unfurnished,Walkable (<500m),6,7,0,0,1,0,0,19750000.0
2587,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,1086,1488,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),5,7,1,1,0,1,0,11810000.0
2588,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,934,1216,Ready to Move,1,Non-Vastu,Unfurnished,Near (1-2 km),1,22,1,1,1,2,2,13550000.0
2589,Bengaluru,Koramangala / Sadashivnagar,Upscale,4,2844,3786,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),19,50,1,1,1,1,2,61310000.0
2590,Hyderabad,Banjara Hills / Gachibowli,Upscale,3,1548,2092,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),5,7,1,1,1,0,5,27520000.0
2591,Hyderabad,Tellapur,Emerging,2,894,1209,Ready to Move,1,Partial Vastu,Semi-Furnished,Distant (>3 km),3,7,1,1,1,0,2,4220000.0
2592,Kolkata,Park Street / Salt Lake Sec 5,Upscale,2,1136,1497,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),1,12,1,1,0,1,5,14390000.0
2593,Mumbai,Andheri West / Powai,Mid-Tier,1,481,655,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),7,22,1,1,0,1,12,15200000.0
2594,Mumbai,Andheri West / Powai,Mid-Tier,4,1891,2460,Ready to Move,1,Partial Vastu,Semi-Furnished,Distant (>3 km),1,12,1,1,1,1,5,53160000.0
2595,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,876,1196,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),10,12,1,1,1,0,0,10790000.0
2596,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,1038,1330,Ready to Move,1,Partial Vastu,Fully Furnished,Walkable (<500m),13,22,1,1,1,1,0,25220000.0
2597,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,1148,1477,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),22,50,1,1,0,1,2,23200000.0
2598,Mumbai,Andheri West / Powai,Mid-Tier,3,1575,1980,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),6,7,1,1,1,1,20,36040000.0
2599,Mumbai,Bandra West / BKC,Upscale,3,1856,2512,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),23,50,1,1,1,1,0,101500000.0
2600,Pune,Baner / Viman Nagar,Mid-Tier,3,1234,1609,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),12,12,1,1,1,0,8,13710000.0
2601,Mumbai,Bandra West / BKC,Upscale,2,886,1134,Ready to Move,0,Full Vastu,Semi-Furnished,Near (1-2 km),11,22,1,1,1,1,0,37410000.0
2602,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,908,1162,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),1,12,1,1,1,1,2,11600000.0
2603,Mumbai,Bandra West / BKC,Upscale,1,511,699,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),11,12,1,1,1,2,8,28060000.0
2604,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1569,2131,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),3,12,1,1,1,1,2,34730000.0
2605,Mumbai,Bandra West / BKC,Upscale,1,573,757,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),12,12,1,1,1,3,2,32990000.0
2606,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,886,1178,Under Construction,1,Partial Vastu,Semi-Furnished,Distant (>3 km),1,4,1,1,1,2,12,22150000.0
2607,Mumbai,Thane West,Suburban,3,1582,2075,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),2,12,1,1,1,1,0,35280000.0
2608,Pune,Kalyani Nagar / Prabhat Road,Upscale,3,1539,2002,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),5,12,1,1,0,1,5,22130000.0
2609,Mumbai,Thane West,Suburban,2,818,1120,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),3,7,1,1,0,1,2,13540000.0
2610,Delhi NCR,Dwarka Expressway,Emerging,2,933,1181,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),21,35,1,1,0,1,20,7120000.0
2611,Pune,Baner / Viman Nagar,Mid-Tier,1,508,663,Under Construction,1,Full Vastu,Fully Furnished,Near (1-2 km),7,7,1,1,1,2,8,5950000.0
2612,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1511,1956,Under Construction,1,Non-Vastu,Semi-Furnished,Near (1-2 km),1,12,1,1,0,1,0,35870000.0
2613,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1557,2047,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),3,7,1,1,1,1,20,38730000.0
2614,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,960,1257,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),11,12,1,1,1,1,0,13330000.0
2615,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,888,1170,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),5,7,1,0,1,1,0,17270000.0
2616,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,3,1845,2340,Under Construction,1,Partial Vastu,Fully Furnished,Walkable (<500m),6,12,1,1,1,2,5,78850000.0
2617,Kolkata,New Town Action Area 1,Mid-Tier,3,1278,1683,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),7,7,1,1,1,3,8,12050000.0
2618,Delhi NCR,Noida Sector 62,Suburban,2,847,1085,New Launch,1,Non-Vastu,Unfurnished,Walkable (<500m),2,4,1,1,1,0,8,7460000.0
2619,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,1346,1715,Under Construction,0,Non-Vastu,Fully Furnished,Walkable (<500m),19,22,1,1,1,1,5,21570000.0
2620,Hyderabad,Banjara Hills / Gachibowli,Upscale,2,802,1009,Under Construction,1,Full Vastu,Fully Furnished,Walkable (<500m),4,12,1,1,1,1,5,14890000.0
2621,Bengaluru,HSR Layout / Whitefield,Mid-Tier,1,414,559,Ready to Move,1,Partial Vastu,Unfurnished,Distant (>3 km),6,7,0,1,1,1,20,4040000.0
2622,Mumbai,Bandra West / BKC,Upscale,4,2664,3478,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),1,4,1,1,1,2,12,116180000.0
2623,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1067,1421,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),11,22,1,1,0,1,8,37940000.0
2624,Chennai,OMR (Perungudi),Suburban,3,1495,2010,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),1,7,1,1,1,1,0,11720000.0
2625,Mumbai,Bandra West / BKC,Upscale,1,687,919,Ready to Move,1,Partial Vastu,Fully Furnished,Distant (>3 km),13,35,1,1,1,1,8,32020000.0
2626,Hyderabad,Banjara Hills / Gachibowli,Upscale,3,1190,1560,Under Construction,1,Non-Vastu,Unfurnished,Near (1-2 km),12,12,0,1,0,1,8,19150000.0
2627,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,2,667,867,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),1,7,1,1,1,1,30,38690000.0
2628,Delhi NCR,Noida Sector 62,Suburban,2,736,956,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),15,22,1,1,0,0,0,8010000.0
2629,Mumbai,Andheri West / Powai,Mid-Tier,2,1078,1437,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),13,22,1,1,1,0,8,34310000.0
2630,Bengaluru,HSR Layout / Whitefield,Mid-Tier,1,607,798,Under Construction,1,Partial Vastu,Unfurnished,Walkable (<500m),5,12,1,1,1,1,30,6830000.0
2631,Hyderabad,HITEC City / Kondapur,Mid-Tier,3,1430,1945,Under Construction,1,Full Vastu,Unfurnished,Walkable (<500m),11,12,1,1,1,1,5,16020000.0
2632,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,1047,1428,Under Construction,0,Non-Vastu,Semi-Furnished,Walkable (<500m),1,12,1,1,0,1,8,13950000.0
2633,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,1148,1460,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),8,35,1,1,1,1,30,16690000.0
2634,Hyderabad,Banjara Hills / Gachibowli,Upscale,2,1204,1526,Ready to Move,1,Partial Vastu,Fully Furnished,Walkable (<500m),7,12,1,1,1,2,5,25520000.0
2635,Chennai,Boat Club / Poes Garden,Prime / Ultra-Luxury,2,914,1217,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),5,7,1,0,1,2,8,23830000.0
2636,Mumbai,Andheri West / Powai,Mid-Tier,1,340,438,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),6,7,1,0,1,1,0,10590000.0
2637,Bengaluru,Electronic City,Suburban,2,833,1043,New Launch,1,Non-Vastu,Unfurnished,Near (1-2 km),4,7,1,1,0,1,5,6370000.0
2638,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,3,1450,1980,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),1,7,0,1,1,1,2,110580000.0
2639,Kolkata,Park Street / Salt Lake Sec 5,Upscale,1,499,638,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),6,7,1,1,1,1,0,7790000.0
2640,Chennai,Nungambakkam / Anna Nagar,Upscale,1,505,692,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),3,12,1,1,1,2,8,8260000.0
2641,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1109,1490,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),2,4,1,1,1,1,0,30840000.0
2642,Pune,Wakad / Kharadi,Suburban,3,1846,2491,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),7,12,1,1,0,1,12,14310000.0
2643,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,925,1180,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),2,12,0,1,1,1,5,17850000.0
